yearmonth,date,reviewID,reviewerID,reviewContent,rating,usefulCount,coolCount,funnyCount,flagged,hotelID,year,month,yearmonth
2011-9,21-Sep-11,WfgIdtBaDlkh1W_FDN49KA,zj2rpFRUtdYumdBKgsnpyQ,"The Palmer House is a worthy destination if only to spend time in it's magnificent lobby, which resembles more than anything, the most opulent and bizarre of Masonic Lodge interiors. Sadly, the current management of the hotel leans totally on it's great historic beauty; it in fact exploits it. What should by all rights be a ""luxury hotel"" (which one expects when reading about it's historic beauty), fails miserably; the experience can be characterized by mediocre service and a noticeable lack of amenities; it is a wasted treasure, misunderstood and poorly managed by it's current overseers. On a specific note, we were very irritated by the terribly inconvenient internet situation, they had NO wireless and charged $14.95/day for a direct cable connection at a desk in your room - this means you are chained to the desk for all internet activities. This was a real inconvenience. (but do see my photo of my handsome husband, Jon, chained to the desk by a short DSL cable!). Having said all this, the location (in the heart of downtown) is great - very convenient to public transit and taxis, centrally located with easy access to museums and many interesting neighborhoods and with several excellent restaurants nearby. And honestly, the huge, spectacular, historic lobby, in all it's splendor, makes it all worth it. The rooms are clean and acceptably appointed, if not inspired. The price is reasonable and it's a far more interesting place to stay than the cookie cutter hotels one tries to avoid. In a nutshell you will be sufficiently comfortable and you will get your moneys worth from the sheer character of the place.",3,1,0,0,YR,2m_KBLL9Bk_dwZ5n5b11nw,2011,9,2011-9
2011-9,28-Sep-11,P_VDAHja_-oNxgaa4sGdYA,50nLq_er-0pfegHzOYJsgQ,"We decided to try out the spa and were very disappointed in the staff, the services we received, and the set up. First off we were asked to change our appointment for a scheduling conflict. There was no conflict, there was no one there, we had to wait for staff to arrive. Be warned, if you want to ""steam"" first, the steam room is on another floor, and you may burn yourself if the steam has been turned too high. We both ordered the same service but received different treatments that were not consistent in time or  content. The staff all around could use some training in customer service,  staff were obviously in positions  above their ability, and were not professional about their business.",1,2,0,0,YR,2m_KBLL9Bk_dwZ5n5b11nw,2011,9,2011-9
2011-9,11-Sep-11,lGzF1xP2sT3c0_h79WGBxQ,QrBrQL9-iA1LVOcR6K1pWQ,"The hotel interior was beautiful and the staff was friendly.  The walls are very thin since it is an old building and you can hear everything next door and in the hallway, which is a problem if your neighbors get in late and make noise, or if they watch a movie with the volume on.  Beds were comfy and the front desk was friendly.",4,0,0,0,YR,2m_KBLL9Bk_dwZ5n5b11nw,2011,9,2011-9
2011-9,08-Sep-11,oCW8a4nCmV3rbX19_ofiig,BF_xp9LBsMhlQ7YKC3lm0A,This hotel is OK.  Stayed on a Friday in September for $75+tax and fees (priceline).  Drain was clogged but they fixed it promptly.  The concierge was not at the desk most of the time I looked for information.  My one big complaint: $61 per day valet parking fee.  Way too high.,2,0,0,0,YR,2m_KBLL9Bk_dwZ5n5b11nw,2011,9,2011-9
2011-9,01-Sep-11,VgHgW8AI_ZWGRsQyZuw7GA,8fXPiFUMo4hM1XDyrDmLyQ,"I'm currently staying at the Palmer house and let me tell you I should have listened to the negative reviews before I booked but thought all the negative people were just being snotty. Well their not, they're right on...lobby looks like it's for kings but rooms are for servants...haha...still tube tvs in rooms, ac makes horrendous noises when turned on, can't sleep. Wall paper is coming off walls...considering this is four stars that's a complete shame, illnois must have a different star system than California cause a 2-3 star holiday inn express in California would put this hotel to shame...people giving good reviews must be booking some $1000 suites or working for the hotel to write reviews, if you book regular rooms you'll regret it...spend 15-20 bucks more and get a better hotel like W, Sheraton, or kimpton...This is the second Hilton I'm staying at and both were messes, so bad that I'm writing the review while this ac doesn't let me sleep...hope this review helps ...",1,0,0,0,YR,2m_KBLL9Bk_dwZ5n5b11nw,2011,9,2011-9
2011-9,02-Sep-11,wezMM1l7_pjPqpP4-iq4vQ,3Rh4z7OoZQoH6LXgh783YA,"This place was disappointment to say the very least. At first glance it looks grand and ornate, but don't look too closely or you will be sorely disappointed. Front desk check/reception was rude, arrogant and reluctant to be helpful. Did I mention RUDE? On a positive note, the housekeeping staff was first class, professional and very helpful. In my humble opinion, the housekeeping staff should switch positions with the front desk employees and this place would be, without a doubt, five stars. I will avoid Hilton's whenever possible. Based on rudeness and arrogant front desk , I would have given a minus star if I knew how.",1,0,0,0,YR,2m_KBLL9Bk_dwZ5n5b11nw,2011,9,2011-9
2012-1,03-Jan-12,7JJGlZx88CfK1UEYM2QlfQ,qblz4CzxHaubFqf-xBeZIw,"Oh how I wanted to enjoy my stay at this historical Chicago hotel. I really hate to write a negative review of this place, but I call it like I see it. My wife booked our room on http://priceline.com. That was probably our first mistake. We ended up getting a room that was fit for a stowaway on the Titanic. Our section of the hotel must have been undergoing renovations, because it was dark, dingy and not well maintained. Our room was small with a beautiful view of the fire escape and alley. To make matters worse, they gouge you for a $10 fee to use the fitness room. Not cool at all. I'm sure the Palmer house was the picture of elegance in the 50's. Unfortunately, the part of the hotel they stuck us in was dingy, poorly lit and outdated. I guess they treat their http://priceline.com customers differently. I doubt if I would ever book another room or even recommend the hotel to my out of town friends. Yes! It was that bad.",2,4,2,4,N,2m_KBLL9Bk_dwZ5n5b11nw,2012,1,2012-1
2012-1,13-Jan-12,n5Oj-qPv1B8LnkOF45MgGA,tfNaUQe-elhL-z2ZmdV64w,"Let's run the numbers on the Palmer House: * 2 Hilton staff at the check-in desk * 6 dudes with walkie-talkies in $60 suits, pacing the lobby area and leering at customers * 20 minute wait to check-in Bravo Hilton. I'd suggest that a historic Chicago property deserves better.",1,4,1,1,N,2m_KBLL9Bk_dwZ5n5b11nw,2012,1,2012-1
2012-1,06-Jan-12,Z5TMUHIT3-WZqCR-xAIEDA,EjRUFL0aoORBMfsmmkF3Qw,"Giving this hotel only two stars breaks my heart. I have a big old soft spot for the Palmer House, as it was the hotel I stayed in on my first trip to Chicago nearly 20 years ago. Back then I thought it was the most luxurious hotel in the world and will always remember that trip fondly. So I was excited to go back, and there were elements of my stay that lived up to my great memories. Fabulous location. Gorgeous lobby and common areas. Unfailingly polite and cheerful service from check-in to room service to housekeeping. Good-sized, relatively quiet room on a high floor. Nice lounge with tasty drink selections. Three big disappointments, though: 1. My room, albeit spacious, was tired and dated. I was surprised at how annoying it was to have an old tube TV stashed away in an inconvenient armoire instead of a flat screen on a more accessible bureau-top. 2. Hotel wireless was expensive and slow. I don't mind paying extra for premium wireless service, provided I actually GET premium wireless service. But I didn't see any real difference in what I got for my $19.99 at the Palmer House than I would for free at any Courtyard by Marriott. 3. But the real reason for the two-star review: My bathtub was a deathtrap. I am not kidding. The liner had separated from the tub frame and was all warped and spongy, so every morning it felt like I was taking a shower on a trampoline. It kept me so off balance I had to shampoo with one hand while clinging to the soap dish with the other. I could not imagine being an elderly person trying to navigate that dangerous enclosure. It's a wonder someone has not fallen, broken a hip, and sued them. My colleague, who has more Hilton points than I, stayed on one of the renovated floors and told me his room was really nice. He also snuck me into the concierge lounge, which was very comfortable and served up great wines and tasty hot and cold appetizers. So maybe the moral of the story is...stay at the Palmer House but on a concierge floor. That's a solution I could live with.",2,1,2,0,N,2m_KBLL9Bk_dwZ5n5b11nw,2012,1,2012-1
2012-1,04-Jan-12,7p4LWFQweoWMb0W9XuSTLg,uruAiL_DUkClXd-hxs-OmQ,"Architecturally amazing hotel...this place is the epitome of the word grand. Some hotels are beautiful, and modern, which is nice...but a beautiful hotel with history and old time charm is priceless. The service, from the check-in staff, to the bartenders in both the outer lounge bar (which I loved), to the bar just down the hall inside the hotel is super friendly. The open sitting area near the bar is comfortable and welcoming. There are bar tables off to one side with iPad's in upright holders, for anyone's entertainment. Bonus...they lowered their valet prices, which is nice, since the hotel rooms are quite pricey. At least you don't have to take it up the yin yang from all directions. I can't forget to mention that there is a Starbucks in the building as well...this is a definite plus for coffee drinkers like myself. The rooms are a nice size, but most importantly...clean! I recommend this hotel to anyone wanting to experience a beautiful Chicago hotel with old time charm.",5,1,1,0,N,2m_KBLL9Bk_dwZ5n5b11nw,2012,1,2012-1
2012-1,02-Jan-12,LtnrZyABl1V9wv8BkXa4zw,PaipwxCfMFwvTQRs9suNRA,"I tend to stay at Hiltons when I travel for pleasure for two reasons: 1) They are usually very clean and nice at all levels in the chain 2) A friend works for a property and I can get a deal. However, the Palmer House is exceptionally awesome.  Located in the loop only a block and half from Millenium Park its less then a 10 minute walk to Cloud Gate aka: The Bean which just mesmerized me finally seeing it in person.  I was a bit obsessed with it. The hotel lobby ceiling is amazing and the overall decor is great and the room was clean and recently remodeled.  The only downsides were: 1) No fridge in room (I am sure I could have gotten one of if I asked) 2) No Coffee maker in the room 3) No HDTV I didn't realize there were hotels without these anymore Also, the concierge Phillipe is top notch.  I had mentioned on Twitter I was looking on best way to get to the hotel and places to eat around there with good beer.  Not sure how he found my tweet but he did and within minutes we emailed back and forth and he provided me with great choices.  His service and knowledge of the area is impeccable. Bottom line is this is a great hotel, that is clean, nice and has a world-class friendly staff.",4,1,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw,2012,1,2012-1
2012-1,30-Jan-12,ser5VJe3b,S54-D2p-JHwEOSjjrmxdMA,"I booked a room for my mom as a surprise so she could come downtown and enjoy the night not worrying about taking the train home to the suburbs.  The Palmer House is old, but the rooms were still very nice.  There was a White Sox convention in town which I thought would pose an issue with noise/crowdedness but actually it was no problem at all.  I met her at the hotel with my brother and checked out the hotel room.  It was a pretty small room (double beds) but the décor was really nice.  I liked the colors and the peacock themed decorations.  The paint on the doors was thick which showed its true age but all in all I think the room wasn't bad.   The one issue was the elevators didn't work too well.  We had to walk from the pool floor on 7 to their room on 15 using the stairs because we waited and waited for elevators and they never came.  My mom and bro enjoyed some time in the hot tub and relaxed.  The Palmer House is in a great location - centrally located downtown and near anything you could need in the city.",3,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw,2012,1,2012-1
2012-1,15-Jan-12,2zghdGvp58,Ipt2Wl7gSocdFrUUC1zMCQ,"The lobby deserves a 5, but the rooms have a Hilton feel to them.  I loved hanging out in the lobby with a drink (and scoring the only wifi I could get).  Service was really good tho once they forgot about my order and, to apologize, brought me a free glass of wine as well as a little snack, and the manager came out to apologize.  I wasn't even upset, I just reminded them that they didn't bring my order.   My room was quiet and well-appointed with a large closet, but the lobby looms large in my memories.",4,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw,2012,1,2012-1
2012-1,26-Jan-12,BZ5a4yVcnamG6xkseeR2,M45s-EOwK4H7zT51uGxbvw,"Went here for tea.  We had a groupon.  Of course, who doesn't go ga-ga over the lobby at the Palmer house!  What a beaut!  So we sat up on the sort of balcony and had a tray of finger sandwiches served to us.  Most were really good.  The tea was a nice selection.   I got an excellent pot of jasmine tea.  Then we got a tray of delicious desserts.  We were stuffed by the time we left.  Nice ambiance, nice food.  Fun!",4,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw,2012,1,2012-1
2012-1,18-Jan-12,CRxlBqE9mhRX7vHMdkJJvA,p6nBKyT9Y_pFJ1WxVEowwA,"Really nice hotel. One block from Millenium Park. We stayed here for 2 nights and it was a really convenient location. Close to a bunch of subway stops. In the Theatre District, you will be able to soak up a lot of history just walking around the hotel itself. The hallways are filled with pictures of performers from days gone by. The furniture is all really nice and fits the decor of the hotel. There's a couple restaurants that we did not get to try, but I'm sure they're pretty good. I'm sure they're probably pretty expensive as well. All the staff was really nice and would not hesitate to stay here again.",4,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw,2012,1,2012-1
2012-1,17-Jan-12,S8aGCEa5mFGZyIbc6Xq1lQ,uRzy7KZwZk0Ujhlhsedlhg,"The lobby is gorgeous and was beautifully decorated for the holiday season. great location, central to many things and easy to get around on foot. you have to pay for parking, which is about $20 a nite, which adds up. the hotel rooms arent as grand as the outside of the hotel. the first nite, we had problems with the bathroom sink. but the beds are comfy. there's a starbucks down below.",3,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw,2012,1,2012-1
2012-1,24-Jan-12,JETz9GgNRJtveNJeeDzGcw,aLRiZwY8oXZt5b2irOidgA,i was pleasantly surprised that i had fun at the nye party - i was expecting it to be overcrowded and the bartenders to be skimpy on the drinks. but we had a great time! beautiful building.,4,0,1,0,N,2m_KBLL9Bk_dwZ5n5b11nw,2012,1,2012-1
2012-1,29-Jan-12,KExoEwMHhxzoI2xt5nZfmA,NG1SgsvSFIfrc32kbaVGOA,"Let me start by saying we got our room for free for the weekend because I had free night certificates from Hilton.  Upon arriving, we valeted the car but got no assistance with our bags or the door for that matter.  There was plenty of staff waiting to help us at the desk.  They let us check in way early for their policy, but put us in a room where I could touch the tub, sink, toilet, and door all at the same time.  Maybe I don't quite appreciate the history of the place, but this was ridiculous.  I called and they moved us to another room in about an hour.  Not too shabby considering it was free; however if I were a paying customer I would have been disappointed.  The executive lounge was great and we enjoyed snacks and breakfast there, but I didn't appreciate the pretentious lady at the desk up there who looked at us like we didn't belong when asking for a map of the area.  GET OVER YOURSELF!  The second day we waited for over 30 mins for the car- only to figure out that they had forgot to go get it!  No biggie if it's nice out, but quite a different story when its 20ish. We did enjoy our stay, but like I said, if we were paying the normal rate, we would have been disappointed.",3,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw,2012,1,2012-1
2012-1,01-Jan-12,8Dv1gGFDfeI7d3Z,EV8rlHrYs_rHB2jfFfyD9g,"My friends and I attended the New Year's Eve party here yesterday. I had never been inside the place before then but had heard great things about it from friends. The lobby area is very ornate and elegant. It literally feels like you're walking into a gold mine or something. The rooms are a different story, however. It was very small, the beds were full size, which is something I had never seen in a [Hilton] hotel before. The bathroom has the be the smallest bathroom I've ever seen in my entire life. One person couldn't really be in there comfortably, forget about having two! Motel 6 has bigger bathrooms than this. The lighting is super poor and the view was terrible. What really turned me off was the staff at the hotel did not allow alcohol in the rooms. They made up some BS about licensing agreements and other legal mumbo jumbo, but really it was just an excuse for them to get more money out of people, because they said if they found alcohol in a room they were going to charge a ""cork fee"" of $60 per bottle. So, you're meaning to tell me that after already paying for a night in your hotel, plus paying to go to the party, you're going to charge me for having liquor that I PAID FOR MYSELF??? I don't think so! If I come back here, it won't be to stay. The event itself was very nice and the restaurants and lounges seemed posh, so I'd come back for those.",2,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw,2012,1,2012-1
2012-1,31-Jan-12,-16Nqe1e0y7Vm0NRsBh,iF7gmjS18hm6E8bRHnfe0g,"I booked this room for New Years Eve  a month ahead of time.  For the price I paid I believe I got a great room with a 32in LG LCD.  The location is excellent being at the center of everything and the room's were cozy but still comfortable.  The King sized bed was soft but was still able to get my full 8 hours and I own a Tempurpedic King at home.  The room size was more than what my girlfriend and I needed.  The only thing that was not so great was the view but that could be from my specific part of the building I was at.  I could not hear my neighbors and I know that my entire floor was booked.  I had excellent customer service from the front desk.  Beautiful lobby!  The security at night was tight but this was understandable since it was New Years Eve.  I just showed them my key card  and was let in no problem.  There so was much anger for those not allowed back in without cards.  They seemed to have quite large egos and made huge scenes as if they were not allowed on a life boat during the sinking of the Titanic.  I I turned around and said ""First class passengers and women and children first only my good man"" then I got flicked off.  No Humor in people anymore.   The toilet was powerful enough to take down a spicy Thai dinner and the toilet paper was nice and soft.  Great water pressure and warm/hot water for the shower.  All around a great stay.",5,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw,2012,1,2012-1
2012-1,03-Jan-12,S3zLgEwz0vhEObvvs5JF,Gb31weRlcXqfXheLd683rw,"The one star is merely for the beautiful lobby and the fact that this is a Chicago landmark. I stayed here for the NYE party this past weekend and I was astonished by  the poor service and rudeness we received from the staff. They oversold the event so it took waiting in line to do almost anything. I went to the bathroom right before midnight and the men guarding the doors refused to let me back in. They said the room was at capacity. How can that even happen? If you were responsible enough to only sell enough tickets that the main room wouldnt be at capacity then I wouldnt have spent $ 140 to be standing in a hallway by myself on new years stone cold sober. They wouldnt allow alcohol in the hotel rooms and if they found any reminants they would charge a $ 60 corkage fee. So greedy! Now back to the staff and maintenance. The conceirge had no idea when check out was, the starbucks staff yelled at me for no apparent reason and when we checked under the bed to make sure we didnt leave anything behind we found dirty dishes with food still stuck to them,an empty ice cream carton, and a bunch of used glasses. DISGUSTING!!!!  Who knows long those dishes had been there. I will urge out of town guests never to stay in this digusting terrible place.",1,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw,2012,1,2012-1
2012-1,23-Jan-12,yRsrOXvbtG1UJFeKw_7oCQ,T3B8du4nTwdXmv8c1gsdbg,"My wife and I just visited Chicago for the first time two weeks ago and stayed at the Palmer House Hilton for all three days.  We both felt that it was the best hotel that we have ever stayed in and all of the staff were extremely helpful and professional.  Our room was great, the location on the Loop was perfect, and the Balance Spa was inside the hotel and we loved it.  Overall, I would recommend this hotel to anyone and we cannot wait to visit Chicago again.",5,0,0,0,Y,2m_KBLL9Bk_dwZ5n5b11nw,2012,1,2012-1
2012-1,01-Jan-12,8Dv1gGFDfeI7d3Z_WYr_Kw,EV8rlHrYs_rHB2jfFfyD9g,"My friends and I attended the New Year's Eve party here yesterday. I had never been inside the place before then but had heard great things about it from friends. The lobby area is very ornate and elegant. It literally feels like you're walking into a gold mine or something. The rooms are a different story, however. It was very small, the beds were full size, which is something I had never seen in a [Hilton] hotel before. The bathroom has the be the smallest bathroom I've ever seen in my entire life. One person couldn't really be in there comfortably, forget about having two! Motel 6 has bigger bathrooms than this. The lighting is super poor and the view was terrible. What really turned me off was the staff at the hotel did not allow alcohol in the rooms. They made up some BS about licensing agreements and other legal mumbo jumbo, but really it was just an excuse for them to get more money out of people, because they said if they found alcohol in a room they were going to charge a ""cork fee"" of $60 per bottle. So, you're meaning to tell me that after already paying for a night in your hotel, plus paying to go to the party, you're going to charge me for having liquor that I PAID FOR MYSELF??? I don't think so! If I come back here, it won't be to stay. The event itself was very nice and the restaurants and lounges seemed posh, so I'd come back for those.",2,0,0,0,YR,2m_KBLL9Bk_dwZ5n5b11nw,2012,1,2012-1
2012-1,31-Jan-12,-16Nqe1e0y7Vm0NRsBh_rg,iF7gmjS18hm6E8bRHnfe0g,"I booked this room for New Years Eve  a month ahead of time.  For the price I paid I believe I got a great room with a 32in LG LCD.  The location is excellent being at the center of everything and the room's were cozy but still comfortable.  The King sized bed was soft but was still able to get my full 8 hours and I own a Tempurpedic King at home.  The room size was more than what my girlfriend and I needed.  The only thing that was not so great was the view but that could be from my specific part of the building I was at.  I could not hear my neighbors and I know that my entire floor was booked.  I had excellent customer service from the front desk.  Beautiful lobby!  The security at night was tight but this was understandable since it was New Years Eve.  I just showed them my key card  and was let in no problem.  There so was much anger for those not allowed back in without cards.  They seemed to have quite large egos and made huge scenes as if they were not allowed on a life boat during the sinking of the Titanic.  I I turned around and said ""First class passengers and women and children first only my good man"" then I got flicked off.  No Humor in people anymore.   The toilet was powerful enough to take down a spicy Thai dinner and the toilet paper was nice and soft.  Great water pressure and warm/hot water for the shower.  All around a great stay.",5,0,0,0,YR,2m_KBLL9Bk_dwZ5n5b11nw,2012,1,2012-1
2012-1,03-Jan-12,S3zLgEwz0vhEObvvs5JF_g,Gb31weRlcXqfXheLd683rw,"The one star is merely for the beautiful lobby and the fact that this is a Chicago landmark. I stayed here for the NYE party this past weekend and I was astonished by  the poor service and rudeness we received from the staff. They oversold the event so it took waiting in line to do almost anything. I went to the bathroom right before midnight and the men guarding the doors refused to let me back in. They said the room was at capacity. How can that even happen? If you were responsible enough to only sell enough tickets that the main room wouldnt be at capacity then I wouldnt have spent $ 140 to be standing in a hallway by myself on new years stone cold sober. They wouldnt allow alcohol in the hotel rooms and if they found any reminants they would charge a $ 60 corkage fee. So greedy! Now back to the staff and maintenance. The conceirge had no idea when check out was, the starbucks staff yelled at me for no apparent reason and when we checked under the bed to make sure we didnt leave anything behind we found dirty dishes with food still stuck to them,an empty ice cream carton, and a bunch of used glasses. DISGUSTING!!!!  Who knows long those dishes had been there. I will urge out of town guests never to stay in this digusting terrible place.",1,0,0,0,YR,2m_KBLL9Bk_dwZ5n5b11nw,2012,1,2012-1
2012-1,30-Jan-12,ser5VJe3b_Q1Y8cndaBU8A,S54-D2p-JHwEOSjjrmxdMA,"I booked a room for my mom as a surprise so she could come downtown and enjoy the night not worrying about taking the train home to the suburbs.  The Palmer House is old, but the rooms were still very nice.  There was a White Sox convention in town which I thought would pose an issue with noise/crowdedness but actually it was no problem at all.  I met her at the hotel with my brother and checked out the hotel room.  It was a pretty small room (double beds) but the décor was really nice.  I liked the colors and the peacock themed decorations.  The paint on the doors was thick which showed its true age but all in all I think the room wasn't bad.   The one issue was the elevators didn't work too well.  We had to walk from the pool floor on 7 to their room on 15 using the stairs because we waited and waited for elevators and they never came.  My mom and bro enjoyed some time in the hot tub and relaxed.  The Palmer House is in a great location - centrally located downtown and near anything you could need in the city.",3,0,0,0,YR,2m_KBLL9Bk_dwZ5n5b11nw,2012,1,2012-1
2012-1,15-Jan-12,2zghdGvp58_kMAyNB8dyhA,Ipt2Wl7gSocdFrUUC1zMCQ,"The lobby deserves a 5, but the rooms have a Hilton feel to them.  I loved hanging out in the lobby with a drink (and scoring the only wifi I could get).  Service was really good tho once they forgot about my order and, to apologize, brought me a free glass of wine as well as a little snack, and the manager came out to apologize.  I wasn't even upset, I just reminded them that they didn't bring my order.   My room was quiet and well-appointed with a large closet, but the lobby looms large in my memories.",4,0,0,0,YR,2m_KBLL9Bk_dwZ5n5b11nw,2012,1,2012-1
2012-1,26-Jan-12,BZ5a4yVcnamG6xkseeR2_A,M45s-EOwK4H7zT51uGxbvw,"Went here for tea.  We had a groupon.  Of course, who doesn't go ga-ga over the lobby at the Palmer house!  What a beaut!  So we sat up on the sort of balcony and had a tray of finger sandwiches served to us.  Most were really good.  The tea was a nice selection.   I got an excellent pot of jasmine tea.  Then we got a tray of delicious desserts.  We were stuffed by the time we left.  Nice ambiance, nice food.  Fun!",4,0,0,0,YR,2m_KBLL9Bk_dwZ5n5b11nw,2012,1,2012-1
2012-7,27-Jul-12,uB7wfOxnP3lHu-Pjw79-Pg,DAeC-Y66n-jNMJJw4oAfNQ,"The best hotel lobby I have ever seen!! Not many hotel lobbies can compare to the Palmer House lobby. It is breathtaking. An architectural masterpiece! This is my favorite big hotel in the country mainly because of the history, lobby, excellent service, and location. The hotel has three exits/entrances that give you access to three different streets so you are steps away from public transportation, the Berghoff, Millenium Park, and basically anywhere else downtown. The rooms are hit or miss. I have stayed in rooms that were updated and modern. I have also stayed in rooms that were old and dreary-looking. I will say that all of the rooms are very clean so that is always a major plus. The only reasons this hotel doesn't get a 5-star review are because they don't offer free wifi in the room (they charge $7.50 per HOUR to get access in your room), they charge $10 per day to use the fitness center even for hotel guests, and not all of the rooms are renovated. These are all major shortcomings of the hotel but I still love the Palmer House. The Palmer House will always be my preferred place to stay in the city because of the aforementioned benefits that this hotel provides.",4,6,2,1,N,2m_KBLL9Bk_dwZ5n5b11nw,2012,7,2012-7
2012-7,18-Jul-12,DNXVBpIti-UZGx4LKignPw,oXYuRa_UDJqcfxfjOPRKxA,"Currently staying at the Palmer House Hilton during a conference and as old as this building is, I am very pleased with my stay. You can tell that the staff is proud of the hotel because every single staff member, I had the honor of meeting, was very friendly and eager to assist and the hotel is beautifully maintained. The lobby was exquisite...if you appreciated art the way I do, the art on the ceiling will have you walking straight while staring at the ceiling...needless to say, I bumped into a lot of people. Check-in was pretty smooth. Tyler took good care of us allowing us to check-in a few hours early and was happy to answer all of our crazy questions. Our room was on the Executive Floor. Key entry to ride the private elevator to heaven :) The elevator even had a bench for those people who are to lazy to stand lol. We arrive on the 23rd floor and excitement sets in. Let me tell you, Exective level is where its at! Snacks, soda, water available 24/7, Hot hor d'ourves available from 5-7pm, Complimentary contiental breakfast available every morning (not talking bagels and juice...Cold cuts, boiled eggs, plain yogurt, granola, breads, muffins, cereals, juices, coffee, hot oatmeal...sheesh What a spread!!), The room was very clean with a pleasant scent. The bed linens were plush which made it very difficult for me to leave each morning. Only gripe I had was it took me at least 5 minutes to at least turn on the shower each morning....I even had to call the maintence man one morning to demonstrate how to turn it on....he mumbled something about a German design...blah blah. Also, enjoyed a wonderful and filling lunch at Lockwood Restaurant in the lobby.  Try the Ahi Tuna burger and fries.....do yourself the favor, you deserve it! :)",4,2,3,2,N,2m_KBLL9Bk_dwZ5n5b11nw,2012,7,2012-7
2012-7,25-Jul-12,YJt7ZReE9iFP183OuS8EHA,u5lzUAnMRYCSgxGCKmFkug,"This is a historic, nice, and pricey hotel in the heart of Chicago. The good:  helpful concierge, clean, complimentary drinking water near all entrances, central location right on the El Train line, rooms equipped with mini-fridges, and beautiful lobby, bar, and restaurant. Could be better:  room size, price, and parking cost. Overall, if you are willing to pay around $170 a night minimum, don't need a lot of room, and prefer to be centrally located, this is a decent proposition.",3,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw,2012,7,2012-7
2012-7,25-Jul-12,YWgneSIHJxE5afDCABhlYA,i6w1V5iPWdYKVPnZLOeLkA,"This hotel is like the Waldorf Astoria of Chicago.  Its oppulent, its grand, its a Hilton, but its a tad bit musty.  The location is fantastic and the its huge.  The lobby is gorgeous too.  The housekeeping staff is friendly and efficient.  The front desk was hit or miss for me (one agent was less than happy to check me in, the other was incredibly gracious).  The rooms are nice.  The decor is cool and modern, but in line with the existing style of the hotel...sort of Hollywood glam (but in Chicago).  The beds are comfy...but my bathroom was tiny....I mean, extend your arms and you are touching the shower and the door with the sink in front of you and the toilet behind you...TINY.  Elevators can be a bit slow, even though there are like 10 of them...perhaps a few were in repair?   Bottom line:  If you can score a good deal.  Stay here.  I'm not sure I would splurge on this hotel though.",4,0,0,0,N,2m_KBLL9Bk_dwZ5n5b11nw,2012,7,2012-7
2012-7,20-Jul-12,hlY8MKpNxqpPzz5k1JBmdw,wzyGNvArcpUjZauRWFrKHA,"This is a grand old hotel.  Grand in the sense that the lobby and common areas are sort of spectacular.  But it's like that person at the bar before last call....at 2:00 am after a few beers, he or she may look very good.  But peel away the beer goggles and the 10 you went home with suddenly becomes a 6, 6.5 tops.  Of course, I'm happy with a 4 so I'm not really complaining. Having said that, this isn't a bad place.  The staff is nice,  beds are super comfy, the place is very clean (though some of the areas are a bit worn) and the location is awesome.  This place is giant...with so many wings you may get lost going to your room.   You are very close to Millennium Park, the waterfront, theaters, even the Miracle Mile is a short walk away.  The lobby is truly breath-taking.  But it's not all lollipops and unicorns....the breakfast offered on the Executive Level is incredibly weak.  Oatmeal is the only hot food offered and the set up is almost aggressively inefficient.  Speaking of inefficient, you'll spend more time waiting for the elevators than sleeping in your bed.     I've stayed here twice and my first room was very tiny, but my second room was nice and spacious. If you get a good deal, it's definitely worth staying here.   I also think it's funny that the Palmer House is located a few blocks from Wacker Drive, but that's just because I'm incredibly immature.",3,1,0,1,N,2m_KBLL9Bk_dwZ5n5b11nw,2012,7,2012-7
