date,reviewID,reviewerID,reviewContent,rating,usefulCount,coolCount,funnyCount,flagged,hotelID
22-Mar-10,jdHnTL_-3qWp_aIj1Aj8vA,tfIBOqWBhtHtcebZorprbQ,"+ less than a block from the red line, two from the blue, and the wabash exit puts you really close to the adams/wabash stop on the loop + we lucked out and ended up getting a huge king room on the honors floor for crazy cheap - there were dirty glasses i",3,0,0,0,YR,2m_KBLL9Bk_dwZ5n5b11nw
11-Oct-07,S3nA3D_-N_ql0Z2lGHoeYw,wfvG4FemqvY0eC069zOpjw,"this is the best service I have ever had at an event. it is unreal the level of care and joy the servers have for making things enjoyable for you, especially if you have dietary restrictions. it was really touching, to be honest. :)",5,4,2,1,YR,2m_KBLL9Bk_dwZ5n5b11nw
01-Jan-12,8Dv1gGFDfeI7d3Z_WYr_Kw,EV8rlHrYs_rHB2jfFfyD9g,"My friends and I attended the New Year's Eve party here yesterday. I had never been inside the place before then but had heard great things about it from friends. The lobby area is very ornate and elegant. It literally feels like you're walking into a gold mine or something. The rooms are a different story, however. It was very small, the beds were full size, which is something I had never seen in a [Hilton] hotel before. The bathroom has the be the smallest bathroom I've ever seen in my entire life. One person couldn't really be in there comfortably, forget about having two! Motel 6 has bigger bathrooms than this. The lighting is super poor and the view was terrible. What really turned me off was the staff at the hotel did not allow alcohol in the rooms. They made up some BS about licensing agreements and other legal mumbo jumbo, but really it was just an excuse for them to get more money out of people, because they said if they found alcohol in a room they were going to charge a ""cork fee"" of $60 per bottle. So, you're meaning to tell me that after already paying for a night in your hotel, plus paying to go to the party, you're going to charge me for having liquor that I PAID FOR MYSELF??? I don't think so! If I come back here, it won't be to stay. The event itself was very nice and the restaurants and lounges seemed posh, so I'd come back for those.",2,0,0,0,YR,2m_KBLL9Bk_dwZ5n5b11nw
31-Jan-12,-16Nqe1e0y7Vm0NRsBh_rg,iF7gmjS18hm6E8bRHnfe0g,"I booked this room for New Years Eve  a month ahead of time.  For the price I paid I believe I got a great room with a 32in LG LCD.  The location is excellent being at the center of everything and the room's were cozy but still comfortable.  The King sized bed was soft but was still able to get my full 8 hours and I own a Tempurpedic King at home.  The room size was more than what my girlfriend and I needed.  The only thing that was not so great was the view but that could be from my specific part of the building I was at.  I could not hear my neighbors and I know that my entire floor was booked.  I had excellent customer service from the front desk.  Beautiful lobby!  The security at night was tight but this was understandable since it was New Years Eve.  I just showed them my key card  and was let in no problem.  There so was much anger for those not allowed back in without cards.  They seemed to have quite large egos and made huge scenes as if they were not allowed on a life boat during the sinking of the Titanic.  I I turned around and said ""First class passengers and women and children first only my good man"" then I got flicked off.  No Humor in people anymore.   The toilet was powerful enough to take down a spicy Thai dinner and the toilet paper was nice and soft.  Great water pressure and warm/hot water for the shower.  All around a great stay.",5,0,0,0,YR,2m_KBLL9Bk_dwZ5n5b11nw
09-Sep-09,X-M-OY3SUcxAAsTOZXv_zw,ii1lLmpRH4LzPXuhU9Zw2Q,"Historic old hotel with a lovely lobby and bar area.  My boyfriend and I stayed here over our anniversary for semi-cheap because we booked on Hotwire or Priceline or some damn thing.  The rooms are only okay, though.  We mysteriously had a room with two (comfortable) queen size beds and two bathrooms, so it was large, but it didn't have the elegance of the lobby.  I'd happily come back, though!",4,1,1,0,YR,2m_KBLL9Bk_dwZ5n5b11nw
21-Jul-10,8f-z_mprl8Fj8-ILKBlFiQ,5SVBwhyusvqFoylGBa2mqw,"Fabulous!!  They now have a Starbucks in the building for coffee in the morning!!  The lobby bar is a gorgeous place to go and just relax.  It almost makes you want to put on that ballgown and head to a party.  The rooms are very comfortable, the beds felt so cozy, and all the extra pillows made everything feel like home.  It seems as if everything is within walking distance, or at least a short cab ride away.  The history of the building is seen in every turn, and it is exquisite.  I could live in this hotel.  It is one of my favorites.",5,1,1,0,YR,2m_KBLL9Bk_dwZ5n5b11nw
30-Nov-08,Fxzmw4Wy_OoAc5Qk_GexqQ,vRuHPM06W9iQJXK8XHbC3Q,"Small rooms, loud street noise from the El, old furnishings, and expensive ""extras"" make the Palmer House a plain rip off.  The lobby is impressive and gorgeous, and yes, some of the rroms  have been renovated, but I've been stuck in an older room for a week, which sucks.  Throw in another $18 for internet per day and another $18 per day for use of the health club and the cost adds up.  I would definitely look elsewhere!",1,1,0,0,YR,2m_KBLL9Bk_dwZ5n5b11nw
04-Oct-10,1BD_wVimZe3KhrCyV4GR5w,2uZEpLX3znS3WuIXMWWp6Q,"There's no Chicago luxe like late 19th century Chicago luxe. Because of it's uniqueness, beauty, and proximity to the Shedd Aquarium, we selected the Palmer House for our wedding weekend room block. I had been to the Palmer House for fabulous and fun events before, but never before stayed there. The special events staff is very easy to work with and quick to reply to emails. It seemed like our event kept changing hands, but that everyone seemed to know what was going on. We kept adding guests after our rate had supposedly ended, and they did it without fuss. One of those rooms was a room for me for Friday night, a reservation which I made myself with the special events manager. First impressions arriving were pretty good. If you are not valeting a car (which is really expensive) that needs to stand for about 10 minutes while you unload, I would highly recommend entering on the Monroe and NOT the Wabash side. The L passing overhead on Wabash is deafening. The porters brought out two carts to carry our suitcases and 6 dresses (for my mom, sister, and I for the rehearsal and the wedding). They told us to check in and get comfortable and they would bring it right up. They did, which was great service. Now when my sister and I got to the room, I was shocked to see how tiny it was.This was one of the older, not rehabbed rooms.  I mean, I know it's an old hotel, but still! I was calling as the bride for a 60-room wedding block and that was the best they had? I ended up hanging my dress from the air conditioning vent because the closet wasn't big enough for it, and we had to move it over like a curtain to exit the room. In terms of sleeping, I thought that the mattress in the room was too soft. You may think I was being a princess on the room size, but I definitely was not. The next morning, my sister/maid of honor forced me to ""sleep in"" (awoke at 5:30am -- sleep fail), and then she ordered us room service. When the server arrived, he said, ""Good morning -- wow, this is a small room!"" THAT's how you know it's a small room -- when the man who has probably seen half the hotel and who is probably coached on making you feel like a welcomed guest comments on it! Anyway, the deluxe oatmeal my sister got us was very good.   That afternoon, we checked into a suite. Wooooooooohooooo! Talk about an upgrade! For about twice the price, we got five times the space: two bathrooms, a master bedroom, a dining room, a full desk, a living room/TV space, and a half kitchen. It was completely redone, as was the entire 10th floor. It was the perfect space to cyclone through before your big day -- shoes all over the floor, flower boxes, bobby pins flying everywhere. That suite could handle it. I slept like a rock in there. The regular rooms being cleaned that I peeked into while going down the hallways also looked very nice. If you have the cash or are willing to splurge for a special occasion, I say do it! The rich, ornate lobby and city streets that surround the Palmer House are gorgeous and perfect for touring, entertainment, and for photography. The lobby bar serves some very good drinks, including a seriously decked-out Bloody Mary. One thing about the lobby bar though -- the bartenders were pretty creepy to me. Another friend described them as total jerks. We had reserved a separate suite for the wedding after-party, and that purpose was expressly communicated to the Palmer House. The hotel failed to move one very ornery guest next door to the suite who was complaining at 4pm about noise coming from the suite when 6 friends were watching a football game. So we knew there was going to be trouble later. Sure enough, at 1:00am when our guests come back, there's a knock on the door. 3 hotel staff tell us we have to stop. My husband flatly and loudly tells them that that's not a solution we'll accept because they knew the purpose of the room and they knew this guest who was complaining was a problem earlier. I also reminded them about the business we're driving to the hotel. Eventually, one of the staff persons gets the brilliant idea to take us down to one of the party/conference rooms on the lower level of the hotel.  Way to problem solve! We pick up all the champagne and music and follow him, and the party merrily continued on until 5:30am (sans me and Alex). The next morning, we had a nice farewell breakfast at the hotel. I would avoid anything on biscuits -- they were too buttery or something. The texture was off. We continued to lounge around in the hotel lobby with friends and family for about 2 hours after we checked out without hassle. Friends of ours who were staying in Chicago for several days but had checked out of the Palmer House that morning were able to leave their bags with the front desk for at least 24 hours.",4,1,0,0,YR,2m_KBLL9Bk_dwZ5n5b11nw
05-Sep-07,wMj79yzch-8vFf76D_dIQA,Rho7FqhAH9eRdYi24p-0Eg,"We just had a long weekend getaway to Chicago and the Palmer House took good care of us. We prepaid online for a room on the Executive Levels and got a great deal. The room was large, the bed was so comfy, the sheets were very nice. The lounge on the 23rd floor had cookies out in the afternoon, hot hors d'ouevres in the evening (plus a cash bar), light breakfast fare in the morning, and coffee and drinks all day long. This was a really nice bonus to staying there. The lobby is beautiful, the bar closes a bit early though for a city like Chicago. The staff was friendly, the location is near several train lines for zipping around, the nearby restaurants weren't the absolute best but overall I am very glad we chose to stay here.",4,1,0,0,YR,2m_KBLL9Bk_dwZ5n5b11nw
01-Dec-09,8oh5buQJveM54Ipbez_vPg,naQ-mBUGr8lJpR3zlk9pYA,"The hotel has a beautiful lobby. Very large. I think the ceilings in the lobby were at least 3 stories tall. Wonderful architecture. Very classy. Now to the rooms. I had a King room that I booked on Priceline. You don't get to select the type of room on priceline like you do on expedia, orbiz, or any other travel site, so I had to call to make sure I had a King room.  I was also told by a friend to ask for the more renevated room, which I was able to get, (I guess).  The room was very very small. the bed was about 6 or 7 feet from the door. The room had a desk and a chair, but no extra comfy chair. No dresser to store my clothing. The ice bucket and two glasses were stored in the closet because there was no room to put it. The flat screen tv was mounted on the wall but a whole in the wall where the cable comes from was right in the middle of the wall (tacky) including all the wires to the tv halfway hanging down from the tv. (tacky again).  The bathroom was ok, small but ok.     I order room service, a $12 cheeseburger and soda turned out to be $32 after state tax, city tax, room service fee, 18% gratuity for room service orders. And the guy acted like he wanted a tip when he brought in the tray. Seriously?? A soda in the vending machine was $2.50 and so was bottled water. Luckily there was a 7-elevan down the street for my late night cravings.     I put the do not disturb sign on the door because I wanted to sleep in late that next saturday morning. At 8am I am waken up by vacuuming by my door. Mind you the bed is close to the door. I felt like I was being punked. I guess do not disturb in only to keep the maids from knocking on your door. They didnt finish vacuuming the long azz hallway til and hour and a half later.     There was no view from my window, only the back fire escape and the building next to me.     I would never stay at this hotel or suggest anyone stay here.",1,0,0,2,YR,2m_KBLL9Bk_dwZ5n5b11nw
05-Jan-09,ZdR0uOLK1QeKUP1sVjQ_lQ,W5RIYsmqgwIdmB8-whA9vw,"Was excited to stay at such a historic hotel...but instead of old fashioned charm..just ended up with old. The rooms are super small and noisy (requested a room change so we ended up with a quieter room that was slightly larger), and it's really hard to even turn around in the small bathroom. But the bed is comfy and all the neccessities are there. Plus it's such a great location; and it's steps away from the train. I got such a great deal for the hotel on priceline that I was satisfied with what I got...but if I had to pay even remotely their regular price it'd be 2 stars tops. Oh...and the hairdryer is hanging on back of the door...just in case you're looking...",3,1,0,1,YR,2m_KBLL9Bk_dwZ5n5b11nw
14-Nov-10,cro8RdAqBJi3n_PDwDYhyA,LyDj7YRz4ekjR-io9k0fbw,"Truly a classic and elegant hotel, full of European glamor.  The lobby is definitely a must see!  I think the painter who worked on the ceiling also worked on the restoration of Michael Angelo's work in the past.  You can see why.  The rooms are old building style so not that large in size, but the amenities are decent.  No wireless internet unless requested...kind of weak!",4,0,0,0,YR,2m_KBLL9Bk_dwZ5n5b11nw
15-Nov-05,uVBV3_nvAIDomgUT1PsaEQ,BuLb6mmPyLqFNpWH6qWX3Q,What an amazing place this is. The lobby is breathtaking and the artwork was recently restored. An excellent place for a wedding reception or special function. One of the most elegant hotels in the the area if not the Midwest.,5,0,0,0,YR,2m_KBLL9Bk_dwZ5n5b11nw
25-Nov-07,3VX7T4gaL-COs_aneR2f-w,lhXwpjhju5GvdhbDloX5Xg,Absolutely stunning hotel. I had a work meeting in the main ballroom. It was huge and beautiful. The staff were very accommodating. A great place for your next event.,4,0,0,0,YR,2m_KBLL9Bk_dwZ5n5b11nw
15-Nov-09,bDWz9gnL8O3_7Z4nkTXsFw,12dMshQDU4GSN4hx7ttGog,"i and my friend stayed here for lollapalooza this year. the rooms are small -- i prefer to call them ""cozy"" -- but the decor of the whole hotel, elevators,bars and all, is gorgeous. you feel like you're *someone* when you walk the halls of the palmer house. as mentioned, the room's small. there really isn't a lot of space to really walk around. it was two steps from the bed to the bathroom. but i'm not complaining. they're clean and they're a place to sleep. granted, not the best decorated, which is strange because the rest of the hotel's just grand. part of the reason you go to a lavish hotel such as this one is the service. and oh, we got served. we ordered room service for breakfast and it was really, really good, and it got up to us quickly. everyone was courteous and went out of their way to make our stay comfortable. and when i hung out at the bar, the bartender was accommodating when i asked for drink suggestions. we made nice, it was all good. i quite enjoyed my stay here, and i'd definitely come back, despite how expensive it is to get a room. oh, speaking of which, we were only a short walk from grant park. perhaps about three blocks. so it's an awesome place to stay if you're going to lolla.",4,0,0,0,YR,2m_KBLL9Bk_dwZ5n5b11nw
06-Mar-11,jVdAseruqGHb_CQHt2o5CQ,klIJ9Erlc03JM75KLvnUvw,"I booked this hotel via Priceline and I was very impressed with the hotel when I arrived. The lobby was beautiful and the gentleman at the front desk was very professional and friendly.  Initially my 9th floor room was very spacious and well decorated. Unfortunately I had an uninvited guest in my room. There was a rather large cockaroach crawling on my bag that was on the floor. I called housekeeping and they killed it and asked if I wanted them to spray the room. I told them I wanted to be moved to a new room. I was moved to the 12th floor and the room was very small, the noise from the El was rather annoying and the bathroom toilet kept running after it was flushed. I was very disappointed at the level of service they showed after the incident I had. I suggest they keep up on there pest control.",2,1,1,1,YR,2m_KBLL9Bk_dwZ5n5b11nw
11-Sep-11,lGzF1xP2sT3c0_h79WGBxQ,QrBrQL9-iA1LVOcR6K1pWQ,"The hotel interior was beautiful and the staff was friendly.  The walls are very thin since it is an old building and you can hear everything next door and in the hallway, which is a problem if your neighbors get in late and make noise, or if they watch a movie with the volume on.  Beds were comfy and the front desk was friendly.",4,0,0,0,YR,2m_KBLL9Bk_dwZ5n5b11nw
08-Sep-11,oCW8a4nCmV3rbX19_ofiig,BF_xp9LBsMhlQ7YKC3lm0A,This hotel is OK.  Stayed on a Friday in September for $75+tax and fees (priceline).  Drain was clogged but they fixed it promptly.  The concierge was not at the desk most of the time I looked for information.  My one big complaint: $61 per day valet parking fee.  Way too high.,2,0,0,0,YR,2m_KBLL9Bk_dwZ5n5b11nw
21-Nov-10,vHQH1eS_8An9-4hhCjoq0A,3MNWHbdW-BEBe2o_cp7zUw,"So, I booked this hotel for me & my husband for 1 night via Priceline.  It was my 1st time to use Priceline so I wasn't totally sure what I was doing.  This hotel is really, really nice.  The entire staff, from the valet, to the bellman, to the concierge, were all so helpful.  Our room....it was very pretty, clean, but the smallest hotel room I've ever stayed in!  My husband and I laughed about it, but seriously, I would guess a prison cell is larger!  I'm not even kidding...I think they took a storage closet and thought, ""Hmm, we could make a few extra bucks if we put a bed in here"".  Again, more than anything, we just thought it was funny.  It was quiet and fairly easy to navigate through the hotel...and this hotel is HUGE.  They said it takes up an entire city block.  We had show tickets for 11pm without dinner reservations and the concierge was more than willing to recommend dinner establishments & call and get us reservations .  It was a super stay!",4,1,0,1,YR,2m_KBLL9Bk_dwZ5n5b11nw
03-Jan-12,S3zLgEwz0vhEObvvs5JF_g,Gb31weRlcXqfXheLd683rw,"The one star is merely for the beautiful lobby and the fact that this is a Chicago landmark. I stayed here for the NYE party this past weekend and I was astonished by  the poor service and rudeness we received from the staff. They oversold the event so it took waiting in line to do almost anything. I went to the bathroom right before midnight and the men guarding the doors refused to let me back in. They said the room was at capacity. How can that even happen? If you were responsible enough to only sell enough tickets that the main room wouldnt be at capacity then I wouldnt have spent $ 140 to be standing in a hallway by myself on new years stone cold sober. They wouldnt allow alcohol in the hotel rooms and if they found any reminants they would charge a $ 60 corkage fee. So greedy! Now back to the staff and maintenance. The conceirge had no idea when check out was, the starbucks staff yelled at me for no apparent reason and when we checked under the bed to make sure we didnt leave anything behind we found dirty dishes with food still stuck to them,an empty ice cream carton, and a bunch of used glasses. DISGUSTING!!!!  Who knows long those dishes had been there. I will urge out of town guests never to stay in this digusting terrible place.",1,0,0,0,YR,2m_KBLL9Bk_dwZ5n5b11nw
28-Jun-10,O7t5eAnoOsr0Z1vqha_aRQ,Hc7sLdpkPg8AsBPMZ8_QBg,"The lobby is misleading. the lobby makes you think the place is huge, but the rooms are tiny. they lack a mini-fridge, decent TV, and wi-fi. The wired Internet is $20 a day, which should be free. and wireless requires a $200 deposit. the place is crap. if Hilton is meant for business travelers the least the could provide is free Internet and wi-fi. when i went to get ice the machine was broken and the elevators were malfunctioning. if you want to pay a lot for a garbage hotel, this is the place.",2,0,0,0,YR,2m_KBLL9Bk_dwZ5n5b11nw
01-Sep-11,VgHgW8AI_ZWGRsQyZuw7GA,8fXPiFUMo4hM1XDyrDmLyQ,"I'm currently staying at the Palmer house and let me tell you I should have listened to the negative reviews before I booked but thought all the negative people were just being snotty. Well their not, they're right on...lobby looks like it's for kings but rooms are for servants...haha...still tube tvs in rooms, ac makes horrendous noises when turned on, can't sleep. Wall paper is coming off walls...considering this is four stars that's a complete shame, illnois must have a different star system than California cause a 2-3 star holiday inn express in California would put this hotel to shame...people giving good reviews must be booking some $1000 suites or working for the hotel to write reviews, if you book regular rooms you'll regret it...spend 15-20 bucks more and get a better hotel like W, Sheraton, or kimpton...This is the second Hilton I'm staying at and both were messes, so bad that I'm writing the review while this ac doesn't let me sleep...hope this review helps ...",1,0,0,0,YR,2m_KBLL9Bk_dwZ5n5b11nw
30-Jan-12,ser5VJe3b_Q1Y8cndaBU8A,S54-D2p-JHwEOSjjrmxdMA,"I booked a room for my mom as a surprise so she could come downtown and enjoy the night not worrying about taking the train home to the suburbs.  The Palmer House is old, but the rooms were still very nice.  There was a White Sox convention in town which I thought would pose an issue with noise/crowdedness but actually it was no problem at all.  I met her at the hotel with my brother and checked out the hotel room.  It was a pretty small room (double beds) but the décor was really nice.  I liked the colors and the peacock themed decorations.  The paint on the doors was thick which showed its true age but all in all I think the room wasn't bad.   The one issue was the elevators didn't work too well.  We had to walk from the pool floor on 7 to their room on 15 using the stairs because we waited and waited for elevators and they never came.  My mom and bro enjoyed some time in the hot tub and relaxed.  The Palmer House is in a great location - centrally located downtown and near anything you could need in the city.",3,0,0,0,YR,2m_KBLL9Bk_dwZ5n5b11nw
07-May-12,7i4Ga_fiNdBVvj-KGB5mBA,OxOEyH0OxKH4e3E6xqy9-Q,Good place to stay and convenient to anything you want to do.,4,1,0,0,YR,2m_KBLL9Bk_dwZ5n5b11nw
02-Mar-12,BC2A9A_ip5LbXNrjxDwohQ,0SkeQGp7wxf-Db3Pvy4snQ,"Beautiful hotel with a beautiful staff! I checked in at the odd hour of 4am, granted their computer system was down, but that did not stop them from providing me with my room immediately and making sure i was completely satisfied. The room i was in was perfect! I have never felt so comfortable in a hotel bed. 4 pillows of heaven were surrounding me! After catching up on my sleep I got ready for the day. The concierge gave me 20% off at Macy's, after I told her that i felt like shopping. The hotel doorman got me a cab immediately and soon enough i was knee deep in the shoe department at Macy's! I could go on and on about how wonderful this experience was but its too much to re-cap on! A++ I will return!",5,0,0,0,YR,2m_KBLL9Bk_dwZ5n5b11nw
20-Feb-12,iEL_Xj1QlyVUZl7277wHGg,DC9aBSzO98_UdoZrpDfzmA,"Experience a part of the rich cultural history Chicago has to offer by staying at the Palmer House. There are tours of the facility available, but simply walking around and taking in the beautiful architecture and style of the hotel is a memorable experience.  The lobby alone is worth just walking through if you're passing along the street.  Grab a drink and sit a spell, you probably won't regret it.  This is Chicago - live a little! It's an upscale property, but look for seasonal specials if budget is going to be an issue. The rooms are beautiful and surprisingly spacious (our room even included a walk-in closet), and tastefully appointed. There are iPods available for guest use in the lobby for internet browsing, express check-out, even reservations. The location of the property great and walking distance to the Art Institute of Chicago - also a highly recommended place to visit if you haven't before.",4,0,0,0,YR,2m_KBLL9Bk_dwZ5n5b11nw
28-Feb-12,5PUJTqSX_MPojrFJ6aOehA,FdOMR46JDh16IgQUcQ-QKw,"Rooms are super small and the service is eh... I've stayed at quite a few hotels and this one got me irked enough to jump on Yelp for a review. (1) I called before my flight to put my wife on the reservation since I was coming in 4 hours after her. They assured me this was done even after I asked them how they would do it since they didn't ask for her name. They take the name but I am skeptical. I land in Chicago and sure enough, my wife has been wandering around in 30* weather like a hobo in California clothing. They apologize but that's about it. (2) The guy at the desk was a smart ass. He asks for my ID, I give it to him. He then asks if I go by an alias, I tell him I use my nickname (DJ R***) often (my name is D*** R*** Jr). He finally says, OK, why are you using a different name? I'm a nice guy and will accept it, but most hotels will not. Really? I've been traveling frequently for the better part of 10 years and have never had a problem. (3) I get to the room and damn near hit the bed with the door... THE ROOM IS THAT SMALL. Heel to toe (size 13 show) 4 steps to the door from the bed and 1.5 steps from the wall to the bed on the other side. ARE YOU SERIOUS? Yeh, they put a desk but it's so close to the foot of the bed that it's more intrusive than useful. There is a dresser and TV but it's tucked in a corner rendering the TV unwatchable. (3) The bathroom is tiny and using the toilet necessarily puts you into the wall. When I got here, I immediately started looking at other hotels (like the Wit where I stayed a couple months ago) but was talked down by my exhausted wife. I wanted to complain and probably will... never again Palmer House, never again.",1,2,0,0,YR,2m_KBLL9Bk_dwZ5n5b11nw
15-Jan-12,2zghdGvp58_kMAyNB8dyhA,Ipt2Wl7gSocdFrUUC1zMCQ,"The lobby deserves a 5, but the rooms have a Hilton feel to them.  I loved hanging out in the lobby with a drink (and scoring the only wifi I could get).  Service was really good tho once they forgot about my order and, to apologize, brought me a free glass of wine as well as a little snack, and the manager came out to apologize.  I wasn't even upset, I just reminded them that they didn't bring my order.   My room was quiet and well-appointed with a large closet, but the lobby looms large in my memories.",4,0,0,0,YR,2m_KBLL9Bk_dwZ5n5b11nw
11-Jun-12,7RpOLkiz83Ranfxctj9_5g,NPRyDEG1D2taLdbdXhrNlA,"Two weeks ago I celebrated my birthday in Chicago and had the great fortune of staying at the Palmer House Hilton for five days. There are many adjectives that I could use to describe the Palmer House but the words elegant and character are at the top of my list. This is an absolutely terrific hotel and if you have never stayed there, at least do yourself the favor of dropping by for a drink or lunch. This hotel has it all and the overall rating of three and a half stars on Yelp is ridiculous. I have travelled the world and if this is not at least a four star hotel then I do not know what is. From time to time unfortunate things happen, but some of the reviewers gave this hotel one star. Really, one star, are you kidding me? This is what one would consider to be a ""grand"" hotel. The second floor lobby is exquisite. The furniture is lavish, the ceiling will invite Sistine Chapel comparisons (ok, I am exaggerating), and the famous Empire Room will make you say ""Wow"" out loud. The hotel is replete with beautiful pictures of the great performers that once performed in the Empire Room. I saw pictures of Jack Benny, Pearl Bailey, and the most beautiful picture of Dorothy Jean Dandridge I have ever seen. Make sure that you take the time to see all of the beautiful black and white pictures. The second floor lobby also has free internet and plenty of tables and chairs if you want to avoid the internet fee, which, by the way, was very reasonable. My room was beautiful and classy. The bathroom was old-fashioned yet bright and the Peter Thomas Roth toiletries added a nice touch. The color combinations used on the curtains and bed linens made the room look elegant and I immediately felt that I received a bargain. The service was amazing. A very classy lady named Tatyana from Bulgaria checked me in. I told her I was excited to be there for my birthday and after a brief chat she upgraded my room. Two days later when I returned for the evening there was a nice bottle of wine with a wonderfully hand-written note thanking me for visiting and wishing me a happy birthday. I thought it was so cool that I saved the cork and the card is part of my screen saver collection. Efficiency accompanied by courtesy is a rare combination in today's world. The courtesy extended by Tatyana was impressive because of its rarity and its genuineness. The hotel is centrally located near the blue and red subway lines obviating the need for you to take a cab from Chicago's O'Hare airport. You can walk to Millennium Park, the Navy Pier, The Chicago Art Institute and there are good restaurants nearby like ""The Gage,"" the upscale ""Russian Tea Time"" or casual Bennigans. For your morning coffee go around the corner and have Dunkin Doughnuts! This is a fantastic hotel and I look forward to spending my next birthday there!",5,0,0,0,YR,2m_KBLL9Bk_dwZ5n5b11nw
15-Aug-11,FMpu_drTS5P0jTVxbR0AVg,KAcSvtZwFFnKwQ3L1D6FVw,"Now, I was prepared not to write a negative review despite the fact that this hotel charges an additional $20/day for internet (there is no wireless - you have to plug your computer in like in the Middle Ages). I was prepared to ignore the fact that the gym costs extra. I usually love any hotel, so for me to take the time to write such a negative review means something is wrong. After I got home on Monday, I realized I had left a dress hanging in the closet in our room. I called right away, and they directed me to the Security/Lost and Found department. I was on hold for 20 minutes, and finally spoke with a woman there. I explained what had happened, gave my room number, described the dress, and provided my contact information. The woman told me that she would have someone check the room right away and call me back later in the day. She never called me back. I called again in the evening, and got a man on the phone. He told me that a couple had checked into the room and that they could not find out if the dress was in there until the next day. I called back on Tuesday, and they told me that the couple had checked out, and they would send someone to look for the dress, and then call me back. No call. Then I called a couple hundred more times, to no avail. On Wednesday, I had to leave the country for a week, so I made a last call from the airport, and was told they would check and call me back. Nothing. My girlfriend then called them for me on Friday and Saturday, without success, because another couple had checked in by that time, and apparently it was impossible to find out whether a dress was hanging in the closet before they arrived. Finally, a full week later, I called and got a man named Michael in the Security Department. He got someone to go to the room and look for my dress, which was (unsurprisingly) gone by that point. Michael apologized and told me that his supervisor was out of the office. I then asked to speak to a Customer Service representative. The hotel operator transferred me to a voicemail. When I called back, she transferred me to the front desk, where I spoke with a woman who informed me that the hotel ""doesn't have a Customer Service department"" and hung up on me. I called back one more time, was again transferred to the front desk, where I spoke with a woman named Nikita who told me that the front desk ""handles customer service."" She then transferred me to her supervisor's voicemail (Ms. Cruz), which stated, ""I am in the office all day but unable to take your call."" Is that even a thing? Every single time I called, I was on hold for 10-20 minutes at least. The total disregard for customer service was both ridiculous and time-consuming. I would encourage anyone who wants a smooth experience to avoid this hotel.",1,3,0,1,YR,2m_KBLL9Bk_dwZ5n5b11nw
27-Jun-11,tZf9pVEjzz2JhZ5Wdqx_cg,R3jMcisnWU-gjjSXgWNXvw,"Beautiful lobby with impressive ceiling.. Great Location.  (next to 2 train lines) Superb toiletries..  Can we say Peter Thomas Roth?  And yes, I'll confess,  I helped myself (stole) a few hand lotions from the maid's cart.. Comfy bed.  Not the heavenly but the kind you can sink into nevertheless. Vent-less bathroom..  My biggest gripe..  Put it this way, bathroom is right next to the bed..  Husband takes care of business and opens door. Omg, shoot me!  Now!",3,2,2,7,YR,2m_KBLL9Bk_dwZ5n5b11nw
14-May-12,d6wli6Yv5a_1L4vNFaW19g,6Rmfdr-KeHyYGbYW27fTLg,"I stayed at the Palmer House for a couple of days last week. The hotel is old and beautiful. The rooms are on the small size for the price. I had to close the bathroom door to get to the mirror. The location is great for access to State St. and nearby restaurants and shopping. I was not overly impressed with the hotel food service, but the hotel staff was very friendly. The cleaning lady for my floor asked my how my day was going and if i needed anything. The room was clean and well kept.",4,0,0,0,YR,2m_KBLL9Bk_dwZ5n5b11nw
21-Jun-11,1JwDfdGaRuPt_yhlJ6lJ3w,58IYRjxtf_E4XNUXysecdw,"This is a wonderful old hotel.  It is huge.  I got lost multiple times trying to find my room or the elevators, although I suspect this might have been affected by my intake of alcohol. It is a great location, right next to the L plus across the street from the millineum park.  Lots of restaurants within a short walk (try Exchecker!) My room was very nice and relatively spacious.  I say ""relatively"" because i saw some of my coworkers rooms and they did not get the HHonors upgrade like I did.  Everything worked well and the toiletries were not the standard Hilton stuff. The only negatives I experienced were the fact that they do not have wireless Internet in the rooms. Finally, the lobby is gorgeous, both in architecture and in the patrons who we filling every available seat happily drinking.  We took occasion to eat at the Lockwood Grill based on my Yelp research and I was not disappointed.  Plus I could charge it to my room and get even more HHonors points!",4,2,1,0,YR,2m_KBLL9Bk_dwZ5n5b11nw
09-Feb-12,Le7GG8d0agEyhK1r3caR_g,qv0Jthy-A0D95FDDIUapmg,"I've stayed at many Hilton properties.  This one is good, but definitely dated. The biggest complaint is the bathroom. It was remodeled but the sink was so small that I could hardly find room for my razor and toothbrush.  Also, the view from my room was non-existent. A wall.  That said, the bed was comfortable and the normal Hilton Honors perks were provided.  It just doesn't excel in any category.",3,2,0,0,YR,2m_KBLL9Bk_dwZ5n5b11nw
